elements	DOWN_Willis2017	UP_Willis2017	Minderjahn2020	Sive2016	Steidl2017	DeKoter2011	TIS_UP	TIS_DOWN	TIS_shPU1_DOWN	TIS_shPU1_UP	UT_shPU1_DOWN	UT_shPU1_UP
FAM13C	0	0	0	0	0	0	1	0	0	0	0	0
PDGFRL	0	0	0	0	0	0	1	0	0	0	0	0
TNC	0	0	0	0	0	0	1	0	0	0	0	0
SESN3	0	0	0	0	0	0	1	0	0	0	0	0
DAB2	0	0	0	0	0	0	1	0	0	0	0	0
SERPINH1	0	0	0	0	0	0	1	0	0	0	0	0
LAYN	0	0	0	0	0	0	1	0	0	0	0	0
BACE1	0	0	0	0	0	0	1	0	0	0	0	0
TG	0	0	0	0	0	0	1	0	0	0	0	0
PRSS12	0	0	0	0	0	0	1	0	0	0	0	0
INHBA	0	0	0	0	0	0	1	0	0	0	0	0
S100A4	0	0	0	0	0	0	1	0	0	0	0	0
PLCB1	0	0	0	0	0	0	1	0	0	0	0	0
SDPR	0	0	0	0	0	0	1	0	0	0	0	0
LAMB1	0	0	0	0	0	0	1	0	0	0	0	0
IGF2	0	0	0	0	0	0	1	0	0	0	0	0
EPN3	0	0	0	0	0	0	1	0	0	0	0	0
NXPE4	0	0	0	0	0	0	1	0	0	0	0	0
STARD10	0	0	0	0	0	0	1	0	0	0	0	0
KCNS1	0	0	0	0	0	0	1	0	0	0	0	0
TNFRSF23	0	0	0	0	0	0	1	0	0	0	0	0
ADAMTS1	0	0	0	0	0	0	1	0	0	0	0	0
P2RY6	0	0	0	0	0	0	1	0	0	0	0	0
TRIM7	0	0	0	0	0	0	1	0	0	0	0	0
NFIB	0	0	0	0	0	0	1	0	0	0	0	0
FGF7	0	0	0	0	0	0	1	0	0	0	0	0
SNAP23	0	0	0	0	0	0	1	0	0	0	0	0
ZFP874A	0	0	0	0	0	0	1	0	0	0	0	0
SAA3	0	0	0	0	0	0	1	0	0	0	0	0
PCDH19	0	0	0	0	0	0	1	0	0	0	0	0
ADORA1	0	0	0	0	0	0	1	0	0	0	0	0
ARRDC3	0	0	0	0	0	0	1	0	0	0	0	0
ALDH3A1	0	0	0	0	0	0	1	0	0	0	0	0
CDH1	0	0	0	0	0	0	1	0	0	0	0	0
OSR1	0	0	0	0	0	0	1	0	0	0	0	0
DENND3	0	0	0	0	0	0	1	0	0	0	0	0
RHOB	0	0	0	0	0	0	1	0	0	0	0	0
TMEM173	0	0	0	0	0	0	1	0	0	0	0	0
METRNL	0	0	0	0	0	0	1	0	0	0	0	0
MICAL2	0	0	0	0	0	0	1	0	0	0	0	0
PRKD1	0	0	0	0	0	0	1	0	0	0	0	0
RECK	0	0	0	0	0	0	1	0	0	0	0	0
EPB4.1L1	0	0	0	0	0	0	1	0	0	0	0	0
SIX4	0	0	0	0	0	0	1	0	0	0	0	0
FCGR4	0	0	0	0	0	0	1	0	0	0	0	0
APLP2	0	0	0	0	0	0	1	0	0	0	0	0
PRR5L	0	0	0	0	0	0	1	0	0	0	0	0
THBS2	0	0	0	0	0	0	1	0	0	0	0	0
CTSL	0	0	0	0	0	0	1	0	0	0	0	0
LTF	0	0	0	0	0	0	1	0	0	0	0	0
DNAJB9	0	0	0	0	0	0	1	0	0	0	0	0
FGD1	0	0	0	0	0	0	1	0	0	0	0	0
TTYH2	0	0	0	0	0	0	1	0	0	0	0	0
SMOC1	0	0	0	0	0	0	1	0	0	0	0	0
STEAP2	0	0	0	0	0	0	1	0	0	0	0	0
CD81	0	0	0	0	0	0	1	0	0	0	0	0
BICC1	0	0	0	0	0	0	1	0	0	0	0	0
SCAMP1	0	0	0	0	0	0	1	0	0	0	0	0
NIPAL3	0	0	0	0	0	0	1	0	0	0	0	0
ADCY6	0	0	0	0	0	0	1	0	0	0	0	0
NXF3	0	0	0	0	0	0	1	0	0	0	0	0
ANPEP	0	0	0	0	0	0	1	0	0	0	0	0
NPR2	0	0	0	0	0	0	1	0	0	0	0	0
FAM26E	0	0	0	0	0	0	1	0	0	0	0	0
GDF5	0	0	0	0	0	0	1	0	0	0	0	0
MS4A4C	0	0	0	0	0	0	1	0	0	0	0	0
PIP4K2C	0	0	0	0	0	0	1	0	0	0	0	0
SLC46A1	0	0	0	0	0	0	1	0	0	0	0	0
TSPAN9	0	0	0	0	0	0	1	0	0	0	0	0
GM6644	0	0	0	0	0	0	1	0	0	0	0	0
CYP26B1	0	0	0	0	0	0	1	0	0	0	0	0
APCDD1	0	0	0	0	0	0	1	0	0	0	0	0
SAMD4	0	0	0	0	0	0	1	0	0	0	0	0
TMEM163	0	0	0	0	0	0	1	0	0	0	0	0
MPDZ	0	0	0	0	0	0	1	0	0	0	0	0
GNB5	0	0	0	0	0	0	1	0	0	0	0	0
ZSWIM7	0	0	0	0	0	0	1	0	0	0	0	0
SERPINE1	0	0	0	0	0	0	1	0	0	0	0	0
IRGQ	0	0	0	0	0	0	1	0	0	0	0	0
MAP1B	0	0	0	0	0	0	1	0	0	0	0	0
BACH1	0	0	0	0	0	0	1	0	0	0	0	0
PPFIBP2	0	0	0	0	0	0	1	0	0	0	0	0
VCAM1	0	0	0	0	0	0	1	0	0	0	0	0
C1S2	0	0	0	0	0	0	1	0	0	0	0	0
SEPT8	0	0	0	0	0	0	1	0	0	0	0	0
SMTNL1	0	0	0	0	0	0	1	0	0	0	0	0
ALG3	0	0	0	0	0	0	1	0	0	0	0	0
EIF5AL3-PS	0	0	0	0	0	0	1	0	0	0	0	0
CYTH3	0	0	0	0	0	0	1	0	0	0	0	0
TTN	0	0	0	0	0	0	1	0	0	0	0	0
SRGAP3	0	0	0	0	0	0	1	0	0	0	0	0
AKAP13	0	0	0	0	0	0	1	0	0	0	0	0
ALS2CL	0	0	0	0	0	0	1	0	0	0	0	0
SARDH	0	0	0	0	0	0	1	0	0	0	0	0
ANGPTL2	0	0	0	0	0	0	1	0	0	0	0	0
MORN4	0	0	0	0	0	0	1	0	0	0	0	0
SLC39A11	0	0	0	0	0	0	1	0	0	0	0	0
LAPTM5	0	0	0	0	0	0	1	0	0	0	0	0
QSOX1	0	0	0	0	0	0	1	0	0	0	0	0
CDC42BPB	0	0	0	0	0	0	1	0	0	0	0	0
PTPN3	0	0	0	0	0	0	1	0	0	0	0	0
PLD3	0	0	0	0	0	0	1	0	0	0	0	0
ARXES1	0	0	0	0	0	0	1	0	0	0	0	0
RGMA	0	0	0	0	0	0	1	0	0	0	0	0
ADCK3	0	0	0	0	0	0	1	0	0	0	0	0
FAM114A1	0	0	0	0	0	0	1	0	0	0	0	0
PRL2C3	0	0	0	0	0	0	1	0	0	0	0	0
ARF3	0	0	0	0	0	0	1	0	0	0	0	0
YAP1	0	0	0	0	0	0	1	0	0	0	0	0
LRP4	0	0	0	0	0	0	1	0	0	0	0	0
MICALL2	0	0	0	0	0	0	1	0	0	0	0	0
GH	0	0	0	0	0	0	1	0	0	0	0	0
SPATA13	0	0	0	0	0	0	1	0	0	0	0	0
COL10A1	0	0	0	0	0	0	1	0	0	0	0	0
DUSP16	0	0	0	0	0	0	1	0	0	0	0	0
F11R	0	0	0	0	0	0	1	0	0	0	0	0
D17H6S53E	0	0	0	0	0	0	1	0	0	0	0	0
ACTA2	0	0	0	0	0	0	1	0	0	0	0	0
FZD1	0	0	0	0	0	0	1	0	0	0	0	0
AGAP1	0	0	0	0	0	0	1	0	0	0	0	0
ANKRD1	0	0	0	0	0	0	1	0	0	0	0	0
FKBP9	0	0	0	0	0	0	1	0	0	0	0	0
ATP6V1D	0	0	0	0	0	0	1	0	0	0	0	0
PTGS1	0	0	0	0	0	0	1	0	0	0	0	0
HOXD9	0	0	0	0	0	0	1	0	0	0	0	0
SYNPO	0	0	0	0	0	0	1	0	0	0	0	0
IGFBP4	0	0	0	0	0	0	1	0	0	0	0	0
HOXC6	0	0	0	0	0	0	1	0	0	0	0	0
CCDC92	0	0	0	0	0	0	1	0	0	0	0	0
FAM131B	0	0	0	0	0	0	1	0	0	0	0	0
SLC2A9	0	0	0	0	0	0	1	0	0	0	0	0
PARD3	0	0	0	0	0	0	1	0	0	0	0	0
ADAM15	0	0	0	0	0	0	1	0	0	0	0	0
GAB1	0	0	0	0	0	0	1	0	0	0	0	0
SNAI2	0	0	0	0	0	0	1	0	0	0	0	0
ZGPAT	0	0	0	0	0	0	1	0	0	0	0	0
UNC45A	0	0	0	0	0	0	1	0	0	0	0	0
AI854703	0	0	0	0	0	0	1	0	0	0	0	0
CISH	0	0	0	0	0	0	1	0	0	0	0	0
OGDHL	0	0	0	0	0	0	1	0	0	0	0	0
GPR39	0	0	0	0	0	0	1	0	0	0	0	0
HSPG2	0	0	0	0	0	0	1	0	0	0	0	0
CD274	0	0	0	0	0	0	1	0	0	0	0	0
CP	0	0	0	0	0	0	1	0	0	0	0	0
SLC52A2	0	0	0	0	0	0	1	0	0	0	0	0
FAM160A1	0	0	0	0	0	0	1	0	0	0	0	0
NCOA4	0	0	0	0	0	0	1	0	0	0	0	0
RFTN2	0	0	0	0	0	0	1	0	0	0	0	0
GSTT3	0	0	0	0	0	0	1	0	0	0	0	0
NPAS3	0	0	0	0	0	0	1	0	0	0	0	0
SEMA4C	0	0	0	0	0	0	1	0	0	0	0	0
SLC10A3	0	0	0	0	0	0	1	0	0	0	0	0
PDGFC	0	0	0	0	0	0	1	0	0	0	0	0
CACNA1I	0	0	0	0	0	0	1	0	0	0	0	0
9030617O03RIK	0	0	0	0	0	0	1	0	0	0	0	0
H2-Q7	0	0	0	0	0	0	1	0	0	0	0	0
GM10260	0	0	0	0	0	0	1	0	0	0	0	0
MMP9	0	0	0	0	0	0	1	0	0	0	0	0
CD44	0	0	0	0	0	0	0	1	0	0	0	0
DPY30	0	0	0	0	0	0	0	1	0	0	0	0
PFKP	0	0	0	0	0	0	0	1	0	0	0	0
PBX4	0	0	0	0	0	0	0	1	0	0	0	0
4922502D21RIK	0	0	0	0	0	0	0	1	0	0	0	0
GPSM2	0	0	0	0	0	0	0	1	0	0	0	0
CENPQ	0	0	0	0	0	0	0	1	0	0	0	0
CCNB1	0	0	0	0	0	0	0	1	0	0	0	0
TUBB5	0	0	0	0	0	0	0	1	0	0	0	0
PNPT1	0	0	0	0	0	0	0	1	0	0	0	0
MMS22L	0	0	0	0	0	0	0	1	0	0	0	0
LYAR	0	0	0	0	0	0	0	1	0	0	0	0
NR4A2	0	0	0	0	0	0	0	1	0	0	0	0
LONP1	0	0	0	0	0	0	0	1	0	0	0	0
A130010J15RIK	0	0	0	0	0	0	0	1	0	0	0	0
CCDC34	0	0	0	0	0	0	0	1	0	0	0	0
FAM129C	0	0	0	0	0	0	0	1	0	0	0	0
BRCA1	0	0	0	0	0	0	0	1	0	0	0	0
GEN1	0	0	0	0	0	0	0	1	0	0	0	0
BC030867	0	0	0	0	0	0	0	1	0	0	0	0
LMNB2	0	0	0	0	0	0	0	1	0	0	0	0
LARP7	0	0	0	0	0	0	0	1	0	0	0	0
MANEA	0	0	0	0	0	0	0	1	0	0	0	0
WHSC1	0	0	0	0	0	0	0	1	0	0	0	0
PPIL1	0	0	0	0	0	0	0	1	0	0	0	0
TIAL1	0	0	0	0	0	0	0	1	0	0	0	0
FOXM1	0	0	0	0	0	0	0	1	0	0	0	0
FBXL14	0	0	0	0	0	0	0	1	0	0	0	0
ST8SIA4	0	0	0	0	0	0	0	1	0	0	0	0
NRARP	0	0	0	0	0	0	0	1	0	0	0	0
ING5	0	0	0	0	0	0	0	1	0	0	0	0
CDK1	0	0	0	0	0	0	0	1	0	0	0	0
CCAR1	0	0	0	0	0	0	0	1	0	0	0	0
PMF1	0	0	0	0	0	0	0	1	0	0	0	0
RFX3	0	0	0	0	0	0	0	1	0	0	0	0
EIF1AX	0	0	0	0	0	0	0	1	0	0	0	0
GCLM	0	0	0	0	0	0	0	1	0	0	0	0
CAMTA1	0	0	0	0	0	0	0	1	0	0	0	0
ZFP748	0	0	0	0	0	0	0	1	0	0	0	0
GM4631	0	0	0	0	0	0	0	1	0	0	0	0
NAALADL1	0	0	0	0	0	0	0	1	0	0	0	0
C1QL1	0	0	0	0	0	0	0	1	0	0	0	0
CDCA4	0	0	0	0	0	0	0	1	0	0	0	0
FUS	0	0	0	0	0	0	0	1	0	0	0	0
EMC8	0	0	0	0	0	0	0	1	0	0	0	0
IPP	0	0	0	0	0	0	0	1	0	0	0	0
LUC7L2	0	0	0	0	0	0	0	1	0	0	0	0
LSM4	0	0	0	0	0	0	0	1	0	0	0	0
CDC42EP3	0	0	0	0	0	0	0	1	0	0	0	0
MTX1	0	0	0	0	0	0	0	1	0	0	0	0
SNX25	0	0	0	0	0	0	0	1	0	0	0	0
GM4724	0	0	0	0	0	0	0	1	0	0	0	0
PRDX4	0	0	0	0	0	0	0	1	0	0	0	0
PDP1	0	0	0	0	0	0	0	1	0	0	0	0
5730508B09RIK	0	0	0	0	0	0	0	1	0	0	0	0
MUTYH	0	0	0	0	0	0	0	1	0	0	0	0
CENPU	0	0	0	0	0	0	0	1	0	0	0	0
RP9	0	0	0	0	0	0	0	1	0	0	0	0
KCNQ5	0	0	0	0	0	0	0	1	0	0	0	0
MED14	0	0	0	0	0	0	0	1	0	0	0	0
UNG	0	0	0	0	0	0	0	1	0	0	0	0
FKBP4	0	0	0	0	0	0	0	1	0	0	0	0
SF3A3	0	0	0	0	0	0	0	1	0	0	0	0
BST1	0	0	0	0	0	0	0	1	0	0	0	0
HCFC1	0	0	0	0	0	0	0	1	0	0	0	0
KIF14	0	0	0	0	0	0	0	1	0	0	0	0
LMO4	0	0	0	0	0	0	0	1	0	0	0	0
JADE1	0	0	0	0	0	0	0	1	0	0	0	0
ATP7B	0	0	0	0	0	0	0	1	0	0	0	0
POLD2	0	0	0	0	0	0	0	1	0	0	0	0
GM5446	0	0	0	0	0	0	0	1	0	0	0	0
DNAJC9	0	0	0	0	0	0	0	1	0	0	0	0
PYDC4	0	0	0	0	0	0	0	1	0	0	0	0
NDUFB8	0	0	0	0	0	0	0	1	0	0	0	0
ANKRD26	0	0	0	0	0	0	0	1	0	0	0	0
CENPL	0	0	0	0	0	0	0	1	0	0	0	0
GM12504	0	0	0	0	0	0	0	1	0	0	0	0
LDLR	0	0	0	0	0	0	0	1	0	0	0	0
PMVK	0	0	0	0	0	0	0	1	0	0	0	0
SNRPC	0	0	0	0	0	0	0	1	0	0	0	0
NUP85	0	0	0	0	0	0	0	1	0	0	0	0
LGR5	0	0	0	0	0	0	0	1	0	0	0	0
TAF9	0	0	0	0	0	0	0	1	0	0	0	0
HAUS4	0	0	0	0	0	0	0	1	0	0	0	0
HBB-BT	0	0	0	0	0	0	0	1	0	0	0	0
ZFP764	0	0	0	0	0	0	0	1	0	0	0	0
GM20257	0	0	0	0	0	0	0	1	0	0	0	0
BC068281	0	0	0	0	0	0	0	1	0	0	0	0
THOC7	0	0	0	0	0	0	0	1	0	0	0	0
SQLE	0	0	0	0	0	0	0	1	0	0	0	0
YTHDC2	0	0	0	0	0	0	0	1	0	0	0	0
MCM10	0	0	0	0	0	0	0	1	0	0	0	0
TCF19	0	0	0	0	0	0	0	1	0	0	0	0
NUP133	0	0	0	0	0	0	0	1	0	0	0	0
2610318N02RIK	0	0	0	0	0	0	0	1	0	0	0	0
GK5	0	0	0	0	0	0	0	1	0	0	0	0
IGFBP2	0	0	0	0	0	0	0	1	0	0	0	0
SC5D	0	0	0	0	0	0	0	1	0	0	0	0
ANP32A	0	0	0	0	0	0	0	1	0	0	0	0
TRAIP	0	0	0	0	0	0	0	1	0	0	0	0
SMS	0	0	0	0	0	0	0	1	0	0	0	0
SYNGR4	0	0	0	0	0	0	0	1	0	0	0	0
MSS51	0	0	0	0	0	0	0	1	0	0	0	0
TYMS	0	0	0	0	0	0	0	1	0	0	0	0
TMOD2	0	0	0	0	0	0	0	1	0	0	0	0
MELK	0	0	0	0	0	0	0	1	0	0	0	0
FAM122B	0	0	0	0	0	0	0	1	0	0	0	0
CDK16	0	0	0	0	0	0	0	1	0	0	0	0
HPRT	0	0	0	0	0	0	0	1	0	0	0	0
TMEM263	0	0	0	0	0	0	0	1	0	0	0	0
NDC80	0	0	0	0	0	0	0	1	0	0	0	0
CCDC14	0	0	0	0	0	0	0	1	0	0	0	0
CEP72	0	0	0	0	0	0	0	1	0	0	0	0
NRXN1	0	0	0	0	0	0	0	1	0	0	0	0
OIP5	0	0	0	0	0	0	0	1	0	0	0	0
CCNA2	0	0	0	0	0	0	0	1	0	0	0	0
OTUB2	0	0	0	0	0	0	0	1	0	0	0	0
E2F7	0	0	0	0	0	0	0	1	0	0	0	0
RDH11	0	0	0	0	0	0	0	1	0	0	0	0
SRSF3	0	0	0	0	0	0	0	1	0	0	0	0
PANK3	0	0	0	0	0	0	0	1	0	0	0	0
NPHP3	0	0	0	0	0	0	0	1	0	0	0	0
RBMXL1	0	0	0	0	0	0	0	1	0	0	0	0
RPP30	0	0	0	0	0	0	0	1	0	0	0	0
TRIM16	0	0	0	0	0	0	0	1	0	0	0	0
STMN1	0	0	0	0	0	0	0	1	0	0	0	0
PRELID2	0	0	0	0	0	0	0	1	0	0	0	0
CKS2	0	0	0	0	0	0	0	1	0	0	0	0
BANF1	0	0	0	0	0	0	0	1	0	0	0	0
TDP1	0	0	0	0	0	0	0	1	0	0	0	0
KIF23	0	0	0	0	0	0	0	1	0	0	0	0
SPATA24	0	0	0	0	0	0	0	1	0	0	0	0
GM13534	0	0	0	0	0	0	0	1	0	0	0	0
DGCR8	0	0	0	0	0	0	0	1	0	0	0	0
MTF2	0	0	0	0	0	0	0	1	0	0	0	0
HIST1H4B	0	0	0	0	0	0	0	1	0	0	0	0
TMCO6	0	0	0	0	0	0	0	1	0	0	0	0
INTS7	0	0	0	0	0	0	0	1	0	0	0	0
EIF2AK2	0	0	0	0	0	0	0	1	0	0	0	0
SLC23A1	0	0	0	0	0	0	0	1	0	0	0	0
LMNB1	0	0	0	0	0	0	0	1	0	0	0	0
SPAG5	0	0	0	0	0	0	0	1	0	0	0	0
BRCA2	0	0	0	0	0	0	0	1	0	0	0	0
FMR1	0	0	0	0	0	0	0	1	0	0	0	0
SLC12A3	0	0	0	0	0	0	0	1	0	0	0	0
XNDC1	0	0	0	0	0	0	0	1	0	0	0	0
0610030E20RIK	0	0	0	0	0	0	0	1	0	0	0	0
HAUS1	0	0	0	0	0	0	0	1	0	0	0	0
PKN3	0	0	0	0	0	0	0	1	0	0	0	0
COMMD1	0	0	0	0	0	0	0	1	0	0	0	0
GBE1	0	0	0	0	0	0	0	1	0	0	0	0
CHML	0	0	0	0	0	0	0	1	0	0	0	0
CCNB2	0	0	0	0	0	0	0	1	0	0	0	0
ATP5G3	0	0	0	0	0	0	0	1	0	0	0	0
PRC1	0	0	0	0	0	0	0	1	0	0	0	0
FANCM	0	0	0	0	0	0	0	1	0	0	0	0
TMPRSS3	0	0	0	0	0	0	0	1	0	0	0	0
RASA2	0	0	0	0	0	0	0	1	0	0	0	0
STAG1	0	0	0	0	0	0	0	1	0	0	0	0
KCNA3	0	0	0	0	0	0	0	1	0	0	0	0
DBI	0	0	0	0	0	0	0	1	0	0	0	0
PIF1	0	0	0	0	0	0	0	1	0	0	0	0
CDT1	0	0	0	0	0	0	0	1	0	0	0	0
PDP2	0	0	0	0	0	0	0	1	0	0	0	0
CENPW	0	0	0	0	0	0	0	1	0	0	0	0
9430015G10RIK	0	0	0	0	0	0	0	1	0	0	0	0
CCNB1IP1	0	0	0	0	0	0	0	1	0	0	0	0
NUDT19	0	0	0	0	0	0	0	1	0	0	0	0
NUTF2-PS1	0	0	0	0	0	0	0	1	0	0	0	0
GM3086	0	0	0	0	0	0	0	1	0	0	0	0
SCLT1	0	0	0	0	0	0	0	1	0	0	0	0
HCFC2	0	0	0	0	0	0	0	1	0	0	0	0
RBBP7	0	0	0	0	0	0	0	1	0	0	0	0
PRDM10	0	0	0	0	0	0	0	1	0	0	0	0
CCNE2	0	0	0	0	0	0	0	1	0	0	0	0
CDC45	0	0	0	0	0	0	0	1	0	0	0	0
UNC13A	0	0	0	0	0	0	0	1	0	0	0	0
PRX	0	0	0	0	0	0	0	1	0	0	0	0
MTHFD1L	0	0	0	0	0	0	0	1	0	0	0	0
MVK	0	0	0	0	0	0	0	1	0	0	0	0
GUF1	0	0	0	0	0	0	0	1	0	0	0	0
HIST1H3C	0	0	0	0	0	0	0	1	0	0	0	0
CHEK2	0	0	0	0	0	0	0	1	0	0	0	0
MCM2	0	0	0	0	0	0	0	1	0	0	0	0
RBMX2	0	0	0	0	0	0	0	1	0	0	0	0
CDAN1	0	0	0	0	0	0	0	1	0	0	0	0
MCM4	0	0	0	0	0	0	0	1	0	0	0	0
CEP192	0	0	0	0	0	0	0	1	0	0	0	0
TARDBP	0	0	0	0	0	0	0	1	0	0	0	0
FAM50B	0	0	0	0	0	0	0	1	0	0	0	0
ZBED4	0	0	0	0	0	0	0	1	0	0	0	0
GM15428	0	0	0	0	0	0	0	1	0	0	0	0
CDK2	0	0	0	0	0	0	0	1	0	0	0	0
LIN9	0	0	0	0	0	0	0	1	0	0	0	0
MBNL3	0	0	0	0	0	0	0	1	0	0	0	0
MSMO1	0	0	0	0	0	0	0	1	0	0	0	0
POLE	0	0	0	0	0	0	0	1	0	0	0	0
POLH	0	0	0	0	0	0	0	1	0	0	0	0
CAPSL	0	0	0	0	0	0	0	1	0	0	0	0
CRIP1	0	0	0	0	0	0	0	1	0	0	0	0
AZIN1	0	0	0	0	0	0	0	1	0	0	0	0
CKAP2L	0	0	0	0	0	0	0	1	0	0	0	0
DNAH8	0	0	0	0	0	0	0	1	0	0	0	0
RBM41	0	0	0	0	0	0	0	1	0	0	0	0
TOMM5	0	0	0	0	0	0	0	1	0	0	0	0
SHANK2	0	0	0	0	0	0	0	1	0	0	0	0
MAMDC4	0	0	0	0	0	0	0	1	0	0	0	0
CBX3	0	0	0	0	0	0	0	1	0	0	0	0
CDCA2	0	0	0	0	0	0	0	1	0	0	0	0
CHCHD6	0	0	0	0	0	0	0	1	0	0	0	0
MIS12	0	0	0	0	0	0	0	1	0	0	0	0
STRA13	0	0	0	0	0	0	0	1	0	0	0	0
EXO1	0	0	0	0	0	0	0	1	0	0	0	0
CELSR2	0	0	0	0	0	0	0	1	0	0	0	0
FRMPD1	0	0	0	0	0	0	0	1	0	0	0	0
CCNF	0	0	0	0	0	0	0	1	0	0	0	0
CRYL1	0	0	0	0	0	0	0	1	0	0	0	0
TIMM50	0	0	0	0	0	0	0	1	0	0	0	0
MICAL1	0	0	0	0	0	0	0	1	0	0	0	0
CENPK	0	0	0	0	0	0	0	1	0	0	0	0
SYCE2	0	0	0	0	0	0	0	1	0	0	0	0
PIDD1	0	0	0	0	0	0	0	1	0	0	0	0
SEPT11	0	0	0	0	0	0	0	1	0	0	0	0
POLD1	0	0	0	0	0	0	0	1	0	0	0	0
ZFP382	0	0	0	0	0	0	0	1	0	0	0	0
PMS1	0	0	0	0	0	0	0	1	0	0	0	0
GM14327	0	0	0	0	0	0	0	1	0	0	0	0
HAUS7	0	0	0	0	0	0	0	1	0	0	0	0
MPC1-PS	0	0	0	0	0	0	0	1	0	0	0	0
WRNIP1	0	0	0	0	0	0	0	1	0	0	0	0
DEK	0	0	0	0	0	0	0	1	0	0	0	0
ALMS1	0	0	0	0	0	0	0	1	0	0	0	0
TERF1	0	0	0	0	0	0	0	1	0	0	0	0
KIF22	0	0	0	0	0	0	0	1	0	0	0	0
FOXF2	0	0	0	0	0	0	0	1	0	0	0	0
HAUS3	0	0	0	0	0	0	0	1	0	0	0	0
CCP110	0	0	0	0	0	0	0	1	0	0	0	0
CEP128	0	0	0	0	0	0	0	1	0	0	0	0
PDK3	0	0	0	0	0	0	0	1	0	0	0	0
BRD3	0	0	0	0	0	0	0	1	0	0	0	0
ZFP40	0	0	0	0	0	0	0	1	0	0	0	0
MCPH1	0	0	0	0	0	0	0	1	0	0	0	0
RFC5	0	0	0	0	0	0	0	1	0	0	0	0
EEA1	0	0	0	0	0	0	0	1	0	0	0	0
ARL5A	0	0	0	0	0	0	0	1	0	0	0	0
PASK	0	0	0	0	0	0	0	1	0	0	0	0
TBC1D8B	0	0	0	0	0	0	0	1	0	0	0	0
FKBP2	0	0	0	0	0	0	0	1	0	0	0	0
NEK2	0	0	0	0	0	0	0	1	0	0	0	0
2010111I01RIK	0	0	0	0	0	0	0	1	0	0	0	0
SHMT2	0	0	0	0	0	0	0	1	0	0	0	0
VEGFB	0	0	0	0	0	0	0	1	0	0	0	0
TTC26	0	0	0	0	0	0	0	1	0	0	0	0
RDM1	0	0	0	0	0	0	0	1	0	0	0	0
RFX2	0	0	0	0	0	0	0	1	0	0	0	0
FANCD2	0	0	0	0	0	0	0	1	0	0	0	0
OLFR1388	0	0	0	0	0	0	0	1	0	0	0	0
HMGB1	0	0	0	0	0	0	0	1	0	0	0	0
DARS2	0	0	0	0	0	0	0	1	0	0	0	0
CDC25A	0	0	0	0	0	0	0	1	0	0	0	0
ANKRD37	0	0	0	0	0	0	0	1	0	0	0	0
XRCC2	0	0	0	0	0	0	0	1	0	0	0	0
ESPL1	0	0	0	0	0	0	0	1	0	0	0	0
DEPDC1B	0	0	0	0	0	0	0	1	0	0	0	0
PAGR1A	0	0	0	0	0	0	0	1	0	0	0	0
NRM	0	0	0	0	0	0	0	1	0	0	0	0
SUPT16	0	0	0	0	0	0	0	1	0	0	0	0
DERA	0	0	0	0	0	0	0	1	0	0	0	0
TBC1D31	0	0	0	0	0	0	0	1	0	0	0	0
GM8923	0	0	0	0	0	0	0	1	0	0	0	0
GINS3	0	0	0	0	0	0	0	1	0	0	0	0
2700049A03RIK	0	0	0	0	0	0	0	1	0	0	0	0
ACACA	0	0	0	0	0	0	0	1	0	0	0	0
SEPT10	1	0	0	0	0	0	0	1	0	0	0	0
IGKV9-124	0	0	0	0	0	0	0	1	0	0	0	0
INTU	0	0	0	0	0	0	0	1	0	0	0	0
EML1	0	0	0	0	0	0	0	1	0	0	0	0
NUP93	0	0	0	0	0	0	0	1	0	0	0	0
1700066M21RIK	0	0	0	0	0	0	0	1	0	0	0	0
CTDSPL2	0	0	0	0	0	0	0	1	0	0	0	0
COQ7	0	0	0	0	0	0	0	1	0	0	0	0
TAGLN2	0	0	0	0	0	0	0	1	0	0	0	0
ZRANB3	0	0	0	0	0	0	0	1	0	0	0	0
EZH2	0	0	0	0	0	0	0	1	0	0	0	0
CSTF3	0	0	0	0	0	0	0	1	0	0	0	0
4930522L14RIK	0	0	0	0	0	0	0	1	0	0	0	0
BORA	0	0	0	0	0	0	0	1	0	0	0	0
MRPL12	0	0	0	0	0	0	0	1	0	0	0	0
CHEK1	0	0	0	0	0	0	0	1	0	0	0	0
NEIL3	0	0	0	0	0	0	0	1	0	0	0	0
KIF11	0	0	0	0	0	0	0	1	0	0	0	0
SKP2	0	0	0	0	0	0	0	1	0	0	0	0
ZBTBD6	0	0	0	0	0	0	0	1	0	0	0	0
FANCL	0	0	0	0	0	0	0	1	0	0	0	0
MRPL28	0	0	0	0	0	0	0	1	0	0	0	0
KNSTRN	0	0	0	0	0	0	0	1	0	0	0	0
EFCAB7	0	0	0	0	0	0	0	1	0	0	0	0
PIH1D1	0	0	0	0	0	0	0	1	0	0	0	0
HACE1	0	0	0	0	0	0	0	1	0	0	0	0
EMG1	0	0	0	0	0	0	0	1	0	0	0	0
PAN2	0	0	0	0	0	0	0	1	0	0	0	0
KIFC1	0	0	0	0	0	0	0	1	0	0	0	0
SMC1A	0	0	0	0	0	0	0	1	0	0	0	0
GLB1L	0	0	0	0	0	0	0	1	0	0	0	0
MASTL	0	0	0	0	0	0	0	1	0	0	0	0
FADS2	0	0	0	0	0	0	0	1	0	0	0	0
AHCY	0	0	0	0	0	0	0	1	0	0	0	0
